1.225e-1	    2.567e-13
1.219e-1	    2.494e-13
1.212e-1	    2.423e-13
1.206e-1	    2.355e-13
1.199e-1	    2.288e-13
1.193e-1	    2.223e-13
1.186e-1	    2.160e-13
1.180e-1	    2.099e-13
1.173e-1	    2.039e-13
1.167e-1	    1.982e-13
1.160e-1	    1.926e-13
1.154e-1	    1.871e-13
1.147e-1	    1.818e-13
1.141e-1	    1.766e-13
1.135e-1	    1.716e-13
1.128e-1	    1.668e-13
4.768e-1	    7.011e-12
3.642e-1	    6.796e-12
3.635e-1	    6.603e-12
3.629e-1	    6.416e-12
3.622e-1	    6.234e-12
3.616e-1	    6.058e-12
3.609e-1	    5.886e-12
3.603e-1	    5.719e-12
3.597e-1	    5.557e-12
3.590e-1	    5.400e-12
3.584e-1	    5.247e-12
3.577e-1	    5.098e-12
3.571e-1	    4.954e-12
3.564e-1	    4.814e-12
3.558e-1	    4.677e-12
3.551e-1	    4.545e-12
3.545e-1	    4.416e-12
3.538e-1	    4.291e-12
3.532e-1	    4.169e-12
3.525e-1	    4.051e-12
3.519e-1	    3.936e-12
3.512e-1	    3.825e-12
3.506e-1	    3.716e-12
3.499e-1	    3.611e-12
3.493e-1	    3.509e-12
3.487e-1	    3.409e-12
3.480e-1	    3.313e-12
3.474e-1	    3.219e-12
3.467e-1	    3.128e-12
3.461e-1	    3.039e-12
3.454e-1	    2.953e-12
3.448e-1	    2.869e-12
3.441e-1	    2.788e-12
3.435e-1	    2.709e-12
7.846e-1	    6.994e-12
7.841e-1	    6.845e-12
1.040e+0	    8.192e-12
1.039e+0	    7.960e-12
1.039e+0	    7.734e-12
1.038e+0	    7.515e-12
1.037e+0	    7.302e-12
1.037e+0	    7.095e-12
1.221e+0	    1.455e-11
1.220e+0	    1.414e-11
1.220e+0	    1.374e-11
1.219e+0	    1.335e-11
1.218e+0	    1.297e-11
1.218e+0	    1.261e-11
1.217e+0	    1.225e-11
1.216e+0	    1.190e-11
1.216e+0	    1.156e-11
1.215e+0	    1.124e-11
1.214e+0	    1.092e-11
1.214e+0	    1.061e-11
1.213e+0	    1.031e-11
1.212e+0	    1.002e-11
1.212e+0	    9.733e-12
1.211e+0	    9.457e-12
1.211e+0	    9.190e-12
1.210e+0	    8.929e-12
1.209e+0	    8.676e-12
1.209e+0	    8.430e-12
1.428e+0	    8.163e-11
1.427e+0	    7.932e-11
1.426e+0	    7.707e-11
1.426e+0	    7.489e-11
1.425e+0	    7.277e-11
1.424e+0	    7.071e-11
1.424e+0	    6.870e-11
1.423e+0	    6.676e-11
1.422e+0	    6.487e-11
1.422e+0	    6.303e-11
1.421e+0	    6.124e-11
1.420e+0	    5.951e-11
1.420e+0	    5.782e-11
1.419e+0	    5.618e-11
1.419e+0	    5.459e-11
1.418e+0	    5.305e-11
1.417e+0	    5.154e-11
1.417e+0	    5.008e-11
1.416e+0	    4.866e-11
1.415e+0	    4.729e-11
1.415e+0	    4.595e-11
1.414e+0	    4.464e-11
1.413e+0	    4.338e-11
1.413e+0	    4.215e-11
1.412e+0	    4.096e-11
1.411e+0	    3.980e-11
1.411e+0	    3.867e-11
1.410e+0	    3.757e-11
1.409e+0	    3.651e-11
1.409e+0	    3.547e-11
1.408e+0	    3.447e-11
1.408e+0	    3.349e-11
1.407e+0	    3.254e-11
1.406e+0	    3.162e-11
1.406e+0	    3.073e-11
1.405e+0	    2.986e-11
1.404e+0	    2.901e-11
1.404e+0	    2.819e-11
1.403e+0	    2.739e-11
1.402e+0	    2.661e-11
1.402e+0	    2.586e-11
1.401e+0	    2.513e-11
1.400e+0	    2.442e-11
1.400e+0	    2.372e-11
1.399e+0	    2.305e-11
1.398e+0	    2.240e-11
1.398e+0	    2.176e-11
1.397e+0	    2.115e-11
1.397e+0	    2.055e-11
1.396e+0	    1.997e-11
1.395e+0	    1.940e-11
1.395e+0	    1.885e-11
1.394e+0	    1.832e-11
1.393e+0	    1.780e-11
1.393e+0	    1.729e-11
1.392e+0	    1.680e-11
1.391e+0	    1.633e-11
1.391e+0	    1.586e-11
1.390e+0	    1.542e-11
1.389e+0	    1.498e-11
1.602e+0	    1.073e-10
1.601e+0	    1.042e-10
1.600e+0	    1.013e-10
1.600e+0	    9.840e-11
1.599e+0	    9.561e-11
1.598e+0	    9.291e-11
1.682e+0	    8.963e-11
1.681e+0	    8.709e-11
1.680e+0	    8.462e-11
1.596e+0	    8.341e-11
1.763e+0	    8.163e-11
2.017e+0	    8.963e-11
2.110e+0	    1.331e-10
2.110e+0	    1.293e-10
2.109e+0	    1.256e-10
2.108e+0	    1.221e-10
2.108e+0	    1.186e-10
2.107e+0	    1.153e-10
2.106e+0	    1.120e-10
2.106e+0	    1.088e-10
2.105e+0	    1.057e-10
2.104e+0	    1.027e-10
2.104e+0	    9.983e-11
2.103e+0	    9.700e-11
2.102e+0	    9.425e-11
2.102e+0	    9.158e-11
2.371e+0	    1.990e-10
2.287e+0	    1.933e-10
2.286e+0	    1.879e-10
2.285e+0	    1.825e-10
2.285e+0	    1.774e-10
2.284e+0	    1.723e-10
2.283e+0	    1.675e-10
2.283e+0	    1.627e-10
2.282e+0	    1.581e-10
2.281e+0	    1.536e-10
2.281e+0	    1.493e-10
2.280e+0	    1.450e-10
2.279e+0	    1.409e-10
2.279e+0	    1.379e-10
2.456e+0	    2.107e-10
2.456e+0	    2.048e-10
2.622e+0	    1.933e-10
2.622e+0	    1.879e-10
2.621e+0	    1.825e-10
2.620e+0	    1.774e-10
2.620e+0	    1.723e-10
2.619e+0	    1.675e-10
2.618e+0	    1.627e-10
2.618e+0	    1.581e-10
2.617e+0	    1.536e-10
2.617e+0	    1.493e-10
2.616e+0	    1.450e-10
2.615e+0	    1.409e-10
2.615e+0	    1.369e-10
2.614e+0	    1.331e-10
2.613e+0	    1.293e-10
2.613e+0	    1.256e-10
2.612e+0	    1.221e-10
2.611e+0	    1.186e-10
2.611e+0	    1.153e-10
2.778e+0	    1.120e-10
2.777e+0	    1.088e-10
2.777e+0	    1.057e-10
2.776e+0	    1.027e-10
2.775e+0	    9.983e-11
2.775e+0	    9.700e-11
2.774e+0	    9.425e-11
2.773e+0	    9.158e-11
2.773e+0	    8.899e-11
2.772e+0	    8.646e-11
2.771e+0	    8.401e-11
2.771e+0	    8.163e-11
2.770e+0	    7.932e-11
2.770e+0	    7.707e-11
2.769e+0	    7.489e-11
2.768e+0	    7.277e-11
2.768e+0	    7.071e-11
2.767e+0	    6.870e-11
2.766e+0	    6.676e-11
2.766e+0	    6.487e-11
2.765e+0	    6.303e-11
2.764e+0	    6.124e-11
2.764e+0	    5.951e-11
2.763e+0	    5.782e-11
2.762e+0	    5.618e-11
2.762e+0	    5.459e-11
2.761e+0	    5.305e-11
2.760e+0	    5.154e-11
2.760e+0	    5.008e-11
2.759e+0	    4.866e-11
2.759e+0	    4.729e-11
2.758e+0	    4.595e-11
2.757e+0	    4.464e-11
2.757e+0	    4.338e-11
2.756e+0	    4.215e-11
2.755e+0	    4.096e-11
2.755e+0	    3.980e-11
2.754e+0	    3.867e-11
2.753e+0	    3.757e-11
2.753e+0	    3.651e-11
2.752e+0	    3.547e-11
2.751e+0	    3.447e-11
2.751e+0	    3.349e-11
2.750e+0	    3.254e-11
2.749e+0	    3.162e-11
2.749e+0	    3.073e-11
2.748e+0	    2.986e-11
2.748e+0	    2.901e-11
2.747e+0	    2.819e-11
2.746e+0	    2.739e-11
2.746e+0	    2.661e-11
2.745e+0	    2.586e-11
2.744e+0	    2.513e-11
2.744e+0	    2.442e-11
2.743e+0	    2.372e-11
2.742e+0	    2.305e-11
2.742e+0	    2.240e-11
2.741e+0	    2.176e-11
2.740e+0	    2.115e-11
2.740e+0	    2.055e-11
2.739e+0	    1.997e-11
2.738e+0	    1.940e-11
2.738e+0	    1.885e-11
2.737e+0	    1.832e-11
2.737e+0	    1.780e-11
2.736e+0	    1.729e-11
2.735e+0	    1.680e-11
2.735e+0	    1.633e-11
2.734e+0	    1.586e-11
2.733e+0	    1.542e-11
2.733e+0	    1.498e-11
2.732e+0	    1.455e-11
2.731e+0	    1.414e-11
2.731e+0	    1.374e-11
2.730e+0	    1.335e-11
2.729e+0	    1.297e-11
2.729e+0	    1.261e-11
2.728e+0	    1.225e-11
2.727e+0	    1.190e-11
2.727e+0	    1.156e-11
2.726e+0	    1.124e-11
2.726e+0	    1.092e-11
2.725e+0	    1.061e-11
2.724e+0	    1.031e-11
2.724e+0	    1.002e-11
2.723e+0	    9.733e-12
2.722e+0	    9.457e-12
2.722e+0	    9.190e-12
2.721e+0	    8.929e-12
2.720e+0	    8.676e-12
2.720e+0	    8.430e-12
2.719e+0	    8.192e-12
2.718e+0	    7.960e-12
2.718e+0	    7.734e-12
2.717e+0	    7.515e-12
2.716e+0	    7.302e-12
2.716e+0	    7.095e-12
2.715e+0	    6.894e-12
2.715e+0	    6.699e-12
2.714e+0	    6.509e-12
2.713e+0	    6.325e-12
2.713e+0	    6.145e-12
2.712e+0	    5.971e-12
2.711e+0	    5.802e-12
2.711e+0	    5.638e-12
2.710e+0	    5.478e-12
2.709e+0	    5.323e-12
2.709e+0	    5.172e-12
2.708e+0	    5.026e-12
2.707e+0	    4.883e-12
2.707e+0	    4.745e-12
2.706e+0	    4.610e-12
2.705e+0	    4.480e-12
2.705e+0	    4.353e-12
2.704e+0	    4.230e-12
2.704e+0	    4.110e-12
2.703e+0	    3.993e-12
2.702e+0	    3.880e-12
2.702e+0	    3.770e-12
2.701e+0	    3.663e-12
2.700e+0	    3.560e-12
2.700e+0	    3.459e-12
2.699e+0	    3.361e-12
2.698e+0	    3.266e-12
2.698e+0	    3.173e-12
2.697e+0	    3.083e-12
2.696e+0	    2.996e-12
2.696e+0	    2.911e-12
2.695e+0	    2.829e-12
2.694e+0	    2.748e-12
2.694e+0	    2.671e-12
2.693e+0	    2.595e-12
2.693e+0	    2.521e-12
2.692e+0	    2.450e-12
2.859e+0	    2.347e-12
2.858e+0	    2.280e-12
2.858e+0	    2.215e-12
2.857e+0	    2.153e-12
2.856e+0	    2.092e-12
2.856e+0	    2.032e-12
2.855e+0	    1.975e-12
2.854e+0	    1.919e-12
2.854e+0	    1.865e-12
2.853e+0	    1.812e-12
2.852e+0	    1.760e-12
2.852e+0	    1.711e-12
2.851e+0	    1.662e-12
2.850e+0	    1.615e-12
2.850e+0	    1.569e-12
2.849e+0	    1.525e-12
2.848e+0	    1.482e-12
2.848e+0	    1.440e-12
2.847e+0	    1.399e-12
2.847e+0	    1.359e-12
2.846e+0	    1.321e-12
2.845e+0	    1.283e-12
2.845e+0	    1.247e-12
2.844e+0	    1.212e-12
2.843e+0	    1.177e-12
2.843e+0	    1.144e-12
2.842e+0	    1.112e-12
2.841e+0	    1.080e-12
2.841e+0	    1.049e-12
2.840e+0	    1.020e-12
2.839e+0	    9.908e-13
2.839e+0	    9.627e-13
2.838e+0	    9.355e-13
2.837e+0	    9.090e-13
2.837e+0	    8.832e-13
2.836e+0	    8.582e-13
2.836e+0	    8.339e-13
2.835e+0	    8.103e-13
2.834e+0	    7.873e-13
2.834e+0	    7.650e-13
2.833e+0	    7.433e-13
2.832e+0	    7.223e-13
2.832e+0	    7.018e-13
2.831e+0	    6.819e-13
2.830e+0	    6.626e-13
2.830e+0	    6.438e-13
2.829e+0	    6.301e-13
2.996e+0	    6.079e-13
2.996e+0	    5.906e-13
2.995e+0	    5.739e-13
2.994e+0	    5.577e-13
2.994e+0	    5.458e-13
3.413e+0	    5.265e-13
3.412e+0	    5.116e-13
3.412e+0	    4.971e-13
3.411e+0	    4.830e-13
3.410e+0	    4.693e-13
3.410e+0	    4.560e-13
3.493e+0	    4.431e-13
3.492e+0	    4.306e-13
3.492e+0	    4.184e-13
3.676e+0	    8.832e-13
3.676e+0	    8.582e-13
3.675e+0	    8.339e-13
3.674e+0	    8.103e-13
3.674e+0	    7.873e-13
3.673e+0	    7.650e-13
3.672e+0	    7.433e-13
3.672e+0	    7.223e-13
3.671e+0	    7.018e-13
3.671e+0	    6.819e-13
3.670e+0	    6.626e-13
3.669e+0	    6.438e-13
3.669e+0	    6.256e-13
3.668e+0	    6.079e-13
3.667e+0	    5.906e-13
3.667e+0	    5.739e-13
3.666e+0	    5.577e-13
3.666e+0	    5.458e-13
3.856e+0	    1.482e-12
3.855e+0	    1.440e-12
3.855e+0	    1.399e-12
3.854e+0	    1.359e-12
3.853e+0	    1.321e-12
3.853e+0	    1.283e-12
3.852e+0	    1.247e-12
3.851e+0	    1.212e-12
3.851e+0	    1.177e-12
3.850e+0	    1.144e-12
3.849e+0	    1.112e-12
3.849e+0	    1.080e-12
3.848e+0	    1.049e-12
3.848e+0	    1.020e-12
3.847e+0	    9.908e-13
3.846e+0	    9.627e-13
3.846e+0	    9.355e-13
3.845e+0	    9.090e-13
4.110e+0	    1.615e-12
4.109e+0	    1.569e-12
4.108e+0	    1.525e-12
4.527e+0	    1.460e-12
4.527e+0	    1.419e-12
4.526e+0	    1.379e-12
4.525e+0	    1.340e-12
4.525e+0	    1.302e-12
4.524e+0	    1.265e-12
4.523e+0	    1.229e-12
4.523e+0	    1.194e-12
4.522e+0	    1.160e-12
4.521e+0	    1.128e-12
4.521e+0	    1.096e-12
4.520e+0	    1.065e-12
4.519e+0	    1.034e-12
4.519e+0	    1.005e-12
4.518e+0	    9.767e-13
4.518e+0	    9.490e-13
4.684e+0	    9.090e-13
4.684e+0	    8.832e-13
4.683e+0	    8.582e-13
4.683e+0	    8.339e-13
4.682e+0	    8.103e-13
4.681e+0	    7.873e-13
4.681e+0	    7.650e-13
4.680e+0	    7.433e-13
4.679e+0	    7.223e-13
4.679e+0	    7.018e-13
4.678e+0	    6.819e-13
4.677e+0	    6.626e-13
4.677e+0	    6.438e-13
4.676e+0	    6.256e-13
4.675e+0	    6.079e-13
4.675e+0	    5.906e-13
4.674e+0	    5.739e-13
4.673e+0	    5.577e-13
4.673e+0	    5.419e-13
4.672e+0	    5.265e-13
4.672e+0	    5.116e-13
4.671e+0	    4.971e-13
4.670e+0	    4.830e-13
4.670e+0	    4.693e-13
4.669e+0	    4.560e-13
4.668e+0	    4.431e-13
4.668e+0	    4.306e-13
4.667e+0	    4.184e-13
4.666e+0	    4.065e-13
4.666e+0	    3.950e-13
4.665e+0	    3.838e-13
4.664e+0	    3.729e-13
4.664e+0	    3.624e-13
4.663e+0	    3.521e-13
4.662e+0	    3.421e-13
4.662e+0	    3.324e-13
4.661e+0	    3.230e-13
4.661e+0	    3.139e-13
4.660e+0	    3.050e-13
4.659e+0	    2.963e-13
4.659e+0	    2.879e-13
4.658e+0	    2.798e-13
4.657e+0	    2.718e-13
4.657e+0	    2.641e-13
4.656e+0	    2.567e-13
4.655e+0	    2.494e-13
4.655e+0	    2.423e-13
4.654e+0	    2.355e-13
4.653e+0	    2.288e-13
4.653e+0	    2.223e-13
4.652e+0	    2.160e-13
4.819e+0	    2.069e-13
4.818e+0	    2.010e-13
4.818e+0	    1.953e-13
4.817e+0	    1.898e-13
4.816e+0	    1.844e-13
4.816e+0	    1.792e-13
4.815e+0	    1.741e-13
4.815e+0	    1.692e-13
4.814e+0	    1.644e-13
4.813e+0	    1.597e-13
4.813e+0	    1.552e-13
4.812e+0	    1.508e-13
4.811e+0	    1.465e-13
4.811e+0	    1.424e-13
4.810e+0	    1.384e-13
4.809e+0	    1.344e-13
4.892e+0	    1.297e-13
5.060e+0	    1.251e-13
5.059e+0	    1.216e-13
5.058e+0	    1.181e-13
5.142e+0	    1.148e-13
5.141e+0	    1.123e-13
5.426e+0	    1.384e-13
5.397e+0	    1.335e-13
5.396e+0	    1.297e-13
5.396e+0	    1.260e-13
5.395e+0	    1.225e-13
5.394e+0	    1.190e-13
5.310e+0	    1.173e-13
5.571e+0	    1.766e-13
5.570e+0	    1.716e-13
5.570e+0	    1.668e-13
5.569e+0	    1.621e-13
5.568e+0	    1.575e-13
5.568e+0	    1.530e-13
5.567e+0	    1.487e-13
5.567e+0	    1.445e-13
5.650e+0	    1.404e-13
5.649e+0	    1.364e-13
5.649e+0	    1.325e-13
5.648e+0	    1.288e-13
5.647e+0	    1.251e-13
5.647e+0	    1.216e-13
5.646e+0	    1.190e-13
5.946e+0	    2.928e-13
5.834e+0	    2.838e-13
5.833e+0	    2.758e-13
5.832e+0	    2.680e-13
5.832e+0	    2.604e-13
5.831e+0	    2.530e-13
5.830e+0	    2.458e-13
5.830e+0	    2.389e-13
5.829e+0	    2.321e-13
5.828e+0	    2.255e-13
5.828e+0	    2.191e-13
5.827e+0	    2.129e-13
5.826e+0	    2.069e-13
5.826e+0	    2.010e-13
5.825e+0	    1.953e-13
5.825e+0	    1.898e-13
5.824e+0	    1.844e-13
6.003e+0	    3.050e-13
6.170e+0	    2.921e-13
6.169e+0	    2.838e-13
6.169e+0	    2.758e-13
6.168e+0	    2.680e-13
6.167e+0	    2.604e-13
6.167e+0	    2.530e-13
6.166e+0	    2.458e-13
6.250e+0	    2.397e-13
6.417e+0	    2.321e-13
6.416e+0	    2.255e-13
6.415e+0	    2.191e-13
6.586e+0	    2.441e-13
6.585e+0	    2.372e-13
6.611e+0	    2.129e-13
6.582e+0	    2.054e-13
6.581e+0	    1.996e-13
6.581e+0	    1.939e-13
6.580e+0	    1.884e-13
6.579e+0	    1.831e-13
6.495e+0	    1.805e-13
6.668e+0	    2.288e-13
6.668e+0	    2.223e-13
6.662e+0	    1.766e-13
6.662e+0	    1.716e-13
6.661e+0	    1.668e-13
6.660e+0	    1.621e-13
6.660e+0	    1.586e-13
7.009e+0	    2.879e-13
7.093e+0	    2.798e-13
7.092e+0	    2.718e-13
7.091e+0	    2.641e-13
7.091e+0	    2.567e-13
7.090e+0	    2.494e-13
7.285e+0	    2.423e-13
7.256e+0	    2.338e-13
7.342e+0	    2.530e-13
7.451e+0	    2.255e-13
7.423e+0	    2.176e-13
7.422e+0	    2.114e-13
7.421e+0	    2.054e-13
7.589e+0	    1.982e-13
7.588e+0	    1.926e-13
7.587e+0	    1.871e-13
7.587e+0	    1.818e-13
7.586e+0	    1.766e-13
7.585e+0	    1.729e-13
7.678e+0	    2.494e-13
7.677e+0	    2.423e-13
7.676e+0	    2.355e-13
7.676e+0	    2.288e-13
7.675e+0	    2.223e-13
7.674e+0	    2.160e-13
7.674e+0	    2.099e-13
7.673e+0	    2.039e-13
7.961e+0	    2.879e-13
7.932e+0	    2.778e-13
7.931e+0	    2.699e-13
7.931e+0	    2.623e-13
7.930e+0	    2.567e-13
8.185e+0	    2.921e-13
8.184e+0	    2.838e-13
8.184e+0	    2.758e-13
8.183e+0	    2.680e-13
8.182e+0	    2.604e-13
8.265e+0	    2.512e-13
8.349e+0	    2.423e-13
8.348e+0	    2.355e-13
8.347e+0	    2.288e-13
8.347e+0	    2.223e-13
8.346e+0	    2.160e-13
8.345e+0	    2.099e-13
8.345e+0	    2.039e-13
8.512e+0	    1.982e-13
8.511e+0	    1.926e-13
8.511e+0	    1.871e-13
8.510e+0	    1.818e-13
8.509e+0	    1.766e-13
8.509e+0	    1.716e-13
8.508e+0	    1.668e-13
8.507e+0	    1.621e-13
8.507e+0	    1.575e-13
8.506e+0	    1.530e-13
8.506e+0	    1.487e-13
8.505e+0	    1.445e-13
8.504e+0	    1.404e-13
8.504e+0	    1.364e-13
8.503e+0	    1.325e-13
8.502e+0	    1.288e-13
8.502e+0	    1.260e-13
8.669e+0	    1.216e-13
8.668e+0	    1.181e-13
8.668e+0	    1.148e-13
8.667e+0	    1.115e-13
8.666e+0	    1.084e-13
8.666e+0	    1.053e-13
8.749e+0	    1.016e-13
8.748e+0	    9.871e-14
8.748e+0	    9.591e-14
8.747e+0	    9.320e-14
8.746e+0	    9.056e-14
8.746e+0	    8.831e-14
8.661e+0	    8.674e-14
9.110e+0	    8.862e-14
9.081e+0	    8.550e-14
9.080e+0	    8.308e-14
8.996e+0	    8.189e-14
9.611e+0	    7.900e-14
9.582e+0	    7.621e-14
9.581e+0	    7.405e-14
9.581e+0	    7.196e-14
9.580e+0	    7.017e-14
9.496e+0	    6.892e-14
9.668e+0	    8.248e-14
9.923e+0	    9.661e-14
9.922e+0	    9.387e-14
9.922e+0	    9.121e-14
9.921e+0	    8.862e-14
9.920e+0	    8.611e-14
9.920e+0	    8.398e-14
1.009e+1	    8.130e-14
1.009e+1	    7.900e-14
1.009e+1	    7.676e-14
1.009e+1	    7.459e-14
1.008e+1	    7.274e-14
1.000e+1	    7.042e-14
1.026e+1	    9.942e-14
1.026e+1	    9.661e-14
1.026e+1	    9.387e-14
1.026e+1	    9.121e-14
1.026e+1	    8.862e-14
1.026e+1	    8.611e-14
1.026e+1	    8.367e-14
1.042e+1	    8.130e-14
1.042e+1	    7.900e-14
1.042e+1	    7.676e-14
1.060e+1	    9.942e-14
1.059e+1	    9.661e-14
1.059e+1	    9.387e-14
1.059e+1	    9.121e-14
1.059e+1	    8.862e-14
1.059e+1	    8.611e-14
1.059e+1	    8.367e-14
1.068e+1	    1.023e-13
1.076e+1	    8.130e-14
1.076e+1	    7.900e-14
1.076e+1	    7.676e-14
1.067e+1	    7.459e-14
1.096e+1	    9.121e-14
1.093e+1	    8.799e-14
1.093e+1	    8.550e-14
1.093e+1	    8.308e-14
1.101e+1	    8.014e-14
1.130e+1	    1.269e-13
1.119e+1	    1.233e-13
1.119e+1	    1.198e-13
1.119e+1	    1.164e-13
1.119e+1	    1.131e-13
1.119e+1	    1.099e-13
1.118e+1	    1.068e-13
1.118e+1	    1.038e-13
1.118e+1	    1.009e-13
1.118e+1	    9.800e-14
1.118e+1	    9.523e-14
1.140e+1	    8.103e-13
1.140e+1	    7.873e-13
1.140e+1	    7.650e-13
1.140e+1	    7.433e-13
1.140e+1	    7.223e-13
1.139e+1	    7.018e-13
1.139e+1	    6.819e-13
1.139e+1	    6.626e-13
1.139e+1	    6.438e-13
1.139e+1	    6.256e-13
1.139e+1	    6.079e-13
1.139e+1	    5.906e-13
1.139e+1	    5.739e-13
1.139e+1	    5.577e-13
1.139e+1	    5.419e-13
1.139e+1	    5.265e-13
1.139e+1	    5.116e-13
1.139e+1	    4.971e-13
1.139e+1	    4.830e-13
1.139e+1	    4.693e-13
1.139e+1	    4.560e-13
1.138e+1	    4.431e-13
1.138e+1	    4.306e-13
1.138e+1	    4.184e-13
1.138e+1	    4.065e-13
1.138e+1	    3.950e-13
1.138e+1	    3.838e-13
1.138e+1	    3.729e-13
1.138e+1	    3.624e-13
1.138e+1	    3.521e-13
1.138e+1	    3.421e-13
1.138e+1	    3.324e-13
1.138e+1	    3.230e-13
1.138e+1	    3.139e-13
1.138e+1	    3.050e-13
1.138e+1	    2.963e-13
1.137e+1	    2.879e-13
1.137e+1	    2.798e-13
1.137e+1	    2.718e-13
1.137e+1	    2.641e-13
1.137e+1	    2.567e-13
1.137e+1	    2.494e-13
1.137e+1	    2.423e-13
1.137e+1	    2.355e-13
1.137e+1	    2.288e-13
1.137e+1	    2.223e-13
1.137e+1	    2.160e-13
1.137e+1	    2.099e-13
1.137e+1	    2.039e-13
1.137e+1	    1.982e-13
1.137e+1	    1.926e-13
1.137e+1	    1.871e-13
1.136e+1	    1.818e-13
1.136e+1	    1.766e-13
1.136e+1	    1.716e-13
1.136e+1	    1.668e-13
1.136e+1	    1.621e-13
1.136e+1	    1.575e-13
1.136e+1	    1.530e-13
1.136e+1	    1.487e-13
1.136e+1	    1.445e-13
1.136e+1	    1.404e-13
1.136e+1	    1.364e-13
1.136e+1	    1.325e-13
1.160e+1	    4.545e-12
1.160e+1	    4.416e-12
1.160e+1	    4.291e-12
1.160e+1	    4.169e-12
1.160e+1	    4.051e-12
1.160e+1	    3.936e-12
1.160e+1	    3.825e-12
1.160e+1	    3.716e-12
1.160e+1	    3.611e-12
1.160e+1	    3.509e-12
1.160e+1	    3.409e-12
1.160e+1	    3.313e-12
1.160e+1	    3.219e-12
1.160e+1	    3.128e-12
1.160e+1	    3.039e-12
1.160e+1	    2.953e-12
1.159e+1	    2.869e-12
1.159e+1	    2.788e-12
1.159e+1	    2.709e-12
1.159e+1	    2.632e-12
1.159e+1	    2.558e-12
1.159e+1	    2.485e-12
1.159e+1	    2.415e-12
1.159e+1	    2.347e-12
1.159e+1	    2.280e-12
1.159e+1	    2.215e-12
1.159e+1	    2.153e-12
1.159e+1	    2.092e-12
1.159e+1	    2.032e-12
1.159e+1	    1.975e-12
1.159e+1	    1.919e-12
1.158e+1	    1.865e-12
1.158e+1	    1.812e-12
1.158e+1	    1.760e-12
1.158e+1	    1.711e-12
1.158e+1	    1.662e-12
1.158e+1	    1.615e-12
1.158e+1	    1.569e-12
1.158e+1	    1.525e-12
1.158e+1	    1.482e-12
1.158e+1	    1.440e-12
1.158e+1	    1.399e-12
1.158e+1	    1.359e-12
1.158e+1	    1.321e-12
1.158e+1	    1.283e-12
1.158e+1	    1.247e-12
1.158e+1	    1.212e-12
1.157e+1	    1.177e-12
1.157e+1	    1.144e-12
1.157e+1	    1.112e-12
1.157e+1	    1.080e-12
1.157e+1	    1.049e-12
1.157e+1	    1.020e-12
1.157e+1	    9.908e-13
1.157e+1	    9.627e-13
1.157e+1	    9.355e-13
1.157e+1	    9.090e-13
1.157e+1	    8.832e-13
1.157e+1	    8.582e-13
1.157e+1	    8.399e-13
1.195e+1	    8.192e-12
1.195e+1	    7.960e-12
1.195e+1	    7.734e-12
